0,3,12,1
3,18,34,2
8,19,5,3
13,5,18,4
19,9,1,5
26,20,40,6
28,11,38,7
36,15,47,8
43,7,26,9
51,12,44,10
52,15,34,11
58,18,31,12
63,7,42,13
70,8,13,14
70,2,6,15
75,14,35,16
82,8,24,17
83,7,31,18
92,5,45,19
94,19,24,20
94,7,3,21
97,4,32,22
101,14,49,23
104,6,38,24
104,8,37,25
109,2,30,26
117,7,49,27
126,11,29,28
126,8,35,29
132,9,38,30
132,3,40,31
139,9,40,32
141,6,5,33
147,11,35,34
151,5,3,35
155,9,21,36
161,7,13,37
171,6,4,38
176,3,28,39
182,7,36,40
187,2,34,41
194,18,50,42
200,10,45,43
208,8,48,44
218,15,22,45
227,18,11,46
232,5,46,47
236,3,44,48
245,17,40,49
254,2,18,50
262,8,3,51
263,10,23,52
266,19,31,53
268,10,5,54
271,13,48,55
281,10,41,56
286,15,37,57
295,4,8,58
299,2,21,59
308,3,17,60
317,8,40,61
323,17,41,62
332,6,36,63
335,15,25,64
339,7,40,65
342,13,29,66
344,5,24,67
344,2,26,68
350,8,29,69
357,7,9,70
367,3,13,71
368,18,50,72
377,19,15,73
386,1,12,74
392,1,41,75
392,17,32,76
397,9,28,77
405,18,44,78
412,19,49,79
415,1,23,80
417,16,18,81
422,14,27,82
427,7,15,83
427,20,42,84
429,14,18,85
435,14,44,86
437,16,27,87
437,5,41,88
442,16,0,89
447,5,32,90
454,20,7,91
454,10,43,92
459,16,26,93
460,1,1,94
467,19,43,95
475,19,30,96
478,10,33,97
484,4,5,98
493,5,28,99
496,20,8,100
503,4,37,101
511,20,15,102
511,6,27,103
512,20,30,104
520,20,4,105
521,12,3,106
529,2,50,107
537,8,39,108
539,16,46,109
542,9,37,110
550,10,8,111
550,1,40,112
557,7,13,113
563,16,2,114
569,12,48,115
570,11,46,116
570,9,9,117
573,15,38,118
577,18,3,119
577,11,34,120
580,1,36,121
589,15,27,122
592,4,16,123
597,2,30,124
604,5,15,125
612,10,5,126
619,3,50,127
628,11,23,128
637,18,7,129
645,19,35,130
646,8,23,131
653,15,9,132
654,16,12,133
660,13,25,134
667,18,9,135
676,13,29,136
682,2,30,137
682,7,5,138
688,10,47,139
692,7,13,140
700,13,37,141
701,20,41,142
705,18,2,143
712,14,21,144
715,14,36,145
716,7,11,146
724,8,40,147
734,6,44,148
734,18,48,149
739,3,15,150
743,8,39,151
747,7,14,152
755,12,15,153
757,1,43,154
760,4,3,155
764,10,0,156
773,15,21,157
773,19,28,158
780,17,35,159
783,2,7,160
783,10,47,161
786,11,8,162
793,12,45,163
797,7,22,164
806,18,32,165
814,16,0,166
822,14,41,167
823,1,6,168
833,8,18,169
836,12,10,170
844,8,34,171
850,13,9,172
852,11,38,173
853,3,20,174
855,19,25,175
864,10,45,176
870,5,49,177
871,9,6,178
875,4,46,179
883,3,32,180
891,13,22,181
892,5,7,182
899,1,0,183
900,15,34,184
903,11,28,185
913,5,4,186
914,7,31,187
917,7,40,188
925,15,4,189
933,15,14,190
934,8,18,191
937,19,24,192
945,1,17,193
955,8,34,194
959,15,1,195
967,19,20,196
969,2,12,197
978,13,35,198
988,11,20,199
991,5,15,200
1001,11,12,201
1002,11,29,202
1011,19,39,203
1020,17,41,204
1030,10,41,205
1031,19,44,206
1034,16,34,207
1041,5,44,208
1049,4,50,209
1056,18,7,210
1066,10,4,211
1067,7,34,212
1077,19,6,213
1079,15,49,214
1088,10,7,215
1089,19,47,216
1096,8,25,217
1097,3,47,218
1101,5,26,219
1108,6,33,220
1118,20,30,221
1121,9,42,222
1129,20,1,223
1131,11,38,224
1139,4,42,225
1140,7,45,226
1142,11,7,227
1150,6,4,228
1156,1,13,229
1157,20,4,230
1160,5,30,231
1169,4,10,232
1169,14,0,233
1171,18,19,234
1177,7,3,235
1186,10,20,236
1194,14,32,237
1200,2,0,238
1208,12,17,239
1212,5,20,240
1215,1,26,241
1219,18,17,242
1223,16,32,243
1232,8,35,244
1240,10,9,245
1249,4,23,246
1255,16,0,247
1258,7,37,248
1265,11,27,249
1272,7,45,250
1278,6,15,251
1280,20,43,252
1289,20,40,253
1299,9,31,254
1303,3,37,255
1307,14,7,256
1311,15,45,257
1315,17,16,258
1320,15,40,259
1323,6,0,260
1331,2,46,261
1331,18,21,262
1333,16,40,263
1334,14,22,264
1336,13,1,265
1338,17,7,266
1347,14,15,267
1348,15,25,268
1354,18,27,269
1358,14,35,270
1360,19,45,271
1362,13,44,272
1363,9,41,273
1369,9,4,274
1371,15,35,275
1376,7,21,276
1378,18,25,277
1388,18,21,278
1395,11,2,279
1403,6,32,280
1410,14,30,281
1411,13,14,282
1418,17,49,283
1421,11,3,284
1431,19,0,285
1440,9,14,286
1449,2,48,287
1449,18,45,288
1459,15,26,289
1465,1,37,290
1465,8,11,291
1465,20,14,292
1473,17,48,293
1478,12,36,294
1478,7,12,295
1479,10,41,296
1480,17,37,297
1490,10,8,298
1490,19,28,299
1500,5,7,300
1505,16,32,301
1508,8,4,302
1515,7,46,303
1516,1,3,304
1517,9,6,305
1517,13,18,306
1525,1,25,307
1534,10,43,308
1539,19,1,309
1542,9,29,310
1548,6,37,311
1548,4,19,312
1558,15,39,313
1563,4,7,314
1565,16,39,315
1572,5,48,316
1574,20,16,317
1583,9,20,318
1584,9,28,319
1585,11,0,320
1587,10,23,321
1592,15,35,322
1592,4,24,323
1595,8,45,324
1595,13,8,325
1598,6,33,326
1598,5,28,327
1601,10,19,328
1605,6,49,329
1615,16,4,330
1624,3,20,331
1624,11,13,332
1629,1,18,333
1639,3,17,334
1643,2,11,335
1648,16,34,336
1650,1,21,337
1652,1,35,338
1653,15,41,339
1654,1,20,340
1657,14,32,341
1666,7,26,342
1667,18,18,343
1668,19,9,344
1674,5,48,345
1680,9,30,346
1682,19,40,347
1690,9,48,348
1692,19,2,349
1700,11,23,350
1707,13,48,351
1710,5,19,352
1720,10,22,353
1720,18,3,354
1728,7,3,355
1736,16,1,356
1736,1,49,357
1742,5,2,358
1751,18,35,359
1758,18,9,360
1761,6,47,361
1769,3,49,362
1779,5,24,363
1779,1,43,364
1780,3,21,365
1787,2,45,366
1791,19,39,367
1793,1,38,368
1793,9,44,369
1800,12,9,370
1807,7,24,371
1816,11,42,372
1819,18,36,373
1820,6,8,374
1823,8,22,375
1825,16,24,376
1831,4,31,377
1833,14,15,378
1833,9,27,379
1839,2,38,380
1844,2,41,381
1854,20,46,382
1857,17,4,383
1867,13,45,384
1873,12,43,385
1874,6,48,386
1882,2,47,387
1891,18,36,388
1900,5,42,389
1903,12,18,390
1913,11,19,391
1913,9,43,392
1917,8,0,393
1923,14,41,394
1931,11,4,395
1937,20,25,396
1941,14,20,397
1942,2,38,398
1944,9,8,399
1953,8,37,400
1960,18,0,401
1967,2,43,402
1969,2,30,403
1969,13,0,404
1974,7,22,405
1982,14,17,406
1983,7,12,407
1987,14,23,408
1988,2,18,409
1992,10,24,410
2000,15,2,411
