0,14,45,1
8,17,28,2
8,17,11,3
13,5,23,4
15,15,45,5
18,5,33,6
26,18,17,7
30,14,40,8
40,6,9,9
44,17,38,10
52,12,48,11
54,5,4,12
62,1,26,13
64,15,20,14
69,10,33,15
79,11,44,16
82,10,49,17
91,1,41,18
93,3,23,19
96,15,17,20
105,3,15,21
111,9,35,22
120,17,4,23
124,19,41,24
130,20,40,25
138,9,22,26
147,14,21,27
147,14,8,28
154,20,9,29
154,11,47,30
156,17,32,31
165,1,5,32
169,16,9,33
179,13,18,34
181,7,33,35
182,19,12,36
184,6,39,37
186,1,43,38
194,4,28,39
197,13,45,40
204,16,40,41
212,3,34,42
212,12,17,43
214,19,27,44
223,7,8,45
224,1,6,46
234,19,6,47
235,11,42,48
238,11,36,49
238,5,19,50
245,15,15,51
252,20,21,52
258,16,48,53
259,7,46,54
261,14,20,55
268,6,32,56
271,6,19,57
281,12,35,58
288,3,48,59
288,14,17,60
295,13,42,61
304,17,27,62
308,20,11,63
309,3,45,64
319,5,19,65
328,11,49,66
333,6,9,67
335,1,18,68
336,11,45,69
342,7,46,70
343,1,22,71
345,20,19,72
347,15,18,73
349,20,2,74
350,12,49,75
353,20,10,76
358,7,29,77
362,16,15,78
362,16,1,79
368,5,34,80
369,10,3,81
374,8,35,82
379,3,25,83
381,3,23,84
384,13,50,85
385,19,7,86
386,14,23,87
387,7,35,88
389,13,8,89
392,2,30,90
397,3,13,91
402,1,48,92
402,10,37,93
409,8,2,94
418,11,12,95
427,13,13,96
430,3,18,97
434,5,33,98
441,7,5,99
445,8,12,100
447,4,36,101
453,2,15,102
461,13,33,103
466,6,11,104
472,19,46,105
480,14,23,106
486,8,18,107
493,7,29,108
497,16,12,109
499,14,8,110
507,6,9,111
512,8,9,112
519,6,32,113
529,4,45,114
529,17,28,115
533,17,21,116
536,13,49,117
545,14,16,118
555,14,17,119
560,3,33,120
564,9,36,121
572,1,46,122
575,14,40,123
581,5,34,124
589,3,23,125
594,6,30,126
599,4,17,127
607,19,22,128
611,13,18,129
615,10,6,130
618,15,27,131
624,3,31,132
624,15,38,133
624,17,27,134
629,14,35,135
637,12,46,136
638,13,36,137
643,3,4,138
643,11,2,139
646,10,39,140
650,11,12,141
660,4,17,142
670,8,19,143
679,16,41,144
682,15,6,145
683,2,19,146
686,14,46,147
693,19,12,148
701,17,3,149
701,12,43,150
708,16,0,151
717,7,44,152
726,12,18,153
734,15,27,154
744,3,30,155
753,12,27,156
763,13,27,157
768,12,19,158
773,5,44,159
773,16,45,160
776,8,12,161
782,1,6,162
786,2,28,163
790,9,22,164
798,3,25,165
798,15,19,166
802,1,8,167
809,17,10,168
818,20,7,169
826,4,8,170
831,20,3,171
840,18,36,172
842,3,46,173
852,2,35,174
860,14,12,175
868,5,43,176
870,7,41,177
873,10,9,178
883,4,27,179
892,1,28,180
894,18,22,181
899,5,50,182
899,18,21,183
899,19,34,184
899,1,38,185
903,18,39,186
910,19,15,187
911,17,17,188
912,19,40,189
921,11,46,190
930,19,50,191
937,20,2,192
945,3,41,193
951,15,35,194
960,2,21,195
961,18,13,196
971,4,37,197
980,11,36,198
990,18,47,199
996,6,30,200
1006,20,39,201
1006,8,47,202
1015,14,8,203
1019,19,14,204
1023,7,5,205
1026,18,44,206
1029,17,44,207
1036,12,25,208
1037,6,13,209
1041,11,21,210
1043,13,19,211
1052,17,36,212
1060,20,41,213
1065,14,15,214
1075,20,40,215
1084,12,45,216
1086,5,5,217
1091,7,40,218
1094,14,40,219
1103,14,3,220
1106,4,33,221
1116,11,28,222
1125,15,23,223
1126,7,20,224
1126,4,6,225
1128,8,20,226
1129,17,36,227
1132,6,22,228
1140,15,20,229
1144,9,7,230
1154,19,32,231
1156,5,26,232
1157,19,30,233
1164,12,17,234
1174,18,17,235
1176,2,37,236
1176,9,19,237
1176,20,46,238
1176,16,19,239
1179,15,1,240
1186,1,8,241
1190,19,8,242
1197,1,1,243
1200,10,28,244
1200,13,23,245
1208,1,26,246
1210,18,17,247
1211,6,50,248
1219,11,17,249
1228,13,20,250
1228,16,13,251
1235,3,23,252
1240,7,18,253
1244,13,2,254
1252,15,47,255
1252,18,17,256
1261,7,50,257
1271,13,11,258
1274,14,16,259
1283,3,43,260
1293,17,3,261
1303,1,30,262
1313,5,1,263
1315,2,29,264
1315,2,14,265
1319,16,1,266
1321,20,29,267
1331,13,24,268
1341,13,27,269
1341,6,31,270
1341,19,6,271
1344,15,47,272
1348,18,35,273
1349,2,46,274
1349,16,8,275
1350,5,38,276
1360,16,12,277
1363,15,0,278
1366,16,10,279
1373,7,24,280
1381,12,12,281
1381,11,27,282
1383,14,46,283
1393,6,35,284
1402,11,35,285
1408,1,16,286
1413,6,22,287
1419,4,10,288
1429,18,15,289
1438,19,23,290
1446,8,4,291
1446,20,23,292
1446,3,36,293
1446,1,37,294
1448,15,19,295
1452,15,6,296
1454,20,41,297
1454,7,30,298
1463,7,16,299
1469,3,11,300
1477,3,47,301
1480,13,47,302
1490,5,25,303
1491,18,40,304
1498,1,36,305
1501,5,31,306
1502,15,5,307
1508,14,46,308
1511,2,9,309
1516,4,13,310
1522,16,27,311
1525,5,48,312
1534,4,49,313
1541,4,40,314
1543,5,19,315
1544,15,0,316
1547,11,41,317
1552,2,27,318
1554,20,17,319
1555,2,21,320
1555,3,4,321
1561,17,25,322
1566,8,2,323
1576,14,12,324
1580,13,5,325
